STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 06:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 08:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 11:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 19:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131202 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 11:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 15:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 16:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131206 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131212 14:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131212 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131212 16:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131212 17:00,0.06, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131212 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131213 00:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131213 01:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131213 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131215 04:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131215 05:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131215 06:00,0.05, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131215 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131218 17:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131218 18:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131218 19:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131218 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131218 21:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 08:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 10:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 12:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 14:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 15:00,0.02, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 16:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 17:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 20:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131220 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131221 04:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131221 21:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131221 22:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131221 23:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131222 02:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131222 03:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 05:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 06:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 09:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 10:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 11:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 12:00,0.03, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 13:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 14:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 15:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131223 16:00,0.01, , 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131231 07:00,0,T, 
COOP:357500,SALEM AIRPORT MCNARY FIELD OR US,62.5,44.905,-123.0011,20131231 09:00,0,T, 
